funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,2,0.6126742909982568,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,2,0.6097406670014607,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,2,0.16849537500092993,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,2,0.17111266600113595,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,2,0.16451762500219047,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,2,0.16868216599687003,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,2,0.6065602919989033,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,2,0.6116971249939525,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,2,0.6344539579949924,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,2,0.6122775000039837,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,2,0.16858725000201957,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,2,0.14998308299982455,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,2,0.14747012499719858,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,2,0.14955812499829335,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,2,0.6789483330067014,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,2,0.6150664590022643,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,2,0.6123038750010892,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,2,0.6482618750014808,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,2,0.16128245800064178,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,2,0.16457720800099196,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,2,0.15955233299609972,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,2,0.2250205000018468,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,2,0.6306240409976454,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,2,0.6166088749960181,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,2,0.6089439589995891,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,2,0.6331204579983023,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,2,0.16279062499961583,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,2,0.1629793750034878,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,2,0.1568343749968335,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,2,0.16113891699933447,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,3,0.6125772919986048,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,3,0.6382035830029054,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,3,0.6056932089995826,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,3,0.6109790420014178,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,3,0.16820724999706727,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,3,0.16966554199461825,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,3,0.16626466700108722,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,3,0.16912508299719775,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,3,0.6372939579960075,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,3,0.6130567920044996,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,3,0.6075685000032536,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,3,0.6285062909955741,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,3,0.17110908399627078,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,3,0.14934224999888102,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,3,0.1464101669989759,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,3,0.15167762499913806,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,3,0.7006347089991323,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,3,0.6123248750009225,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,3,0.6381658750033239,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,3,0.6115410410056938,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,3,0.1619060829980299,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,3,0.16309566700510914,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,3,0.1588232499998412,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,3,0.25015300000086427,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,3,0.6061496249967604,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,3,0.6290473330009263,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,3,0.6061343750043306,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,3,0.605924875002529,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,3,0.1578470830063452,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,3,0.16194199999881675,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,3,0.15758774999994785,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,3,0.15968120800243923,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,4,0.611830916001054,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,4,0.6081006669992348,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,4,0.6353512089990545,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,4,0.6128502499996102,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,4,0.16768883299664594,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,4,0.16807445800077403,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,4,0.1667855839987169,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,4,0.1674875409953529,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,4,0.634004499996081,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,4,0.6111198750004405,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,4,0.9990448329990613,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,4,0.6063784169964492,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,4,0.1500787089971709,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,4,0.14922787500108825,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,4,0.17285516600531992,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,4,0.15161583299777703,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,4,0.6171491670029354,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,4,0.6811474170026486,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,4,0.6420125419972464,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,4,0.6187968750018626,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,4,0.16437704100098927,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,4,0.16519700000208104,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,4,0.1619600839985651,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,4,0.22751887499907752,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,4,0.9144161250005709,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,4,0.7927469170026598,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,4,0.869200124994677,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,4,0.6081335420021787,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,4,0.1593921669991687,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,4,0.16086120899853995,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,4,0.1566768749980838,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,4,0.16380583299905993,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,5,0.6422106249956414,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,5,0.6155360410048161,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,5,0.6345655830009491,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,5,0.6118918329957523,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,5,0.16918775000522146,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,5,0.1685038750001695,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,5,0.16602341599354986,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,5,0.20202299999800744,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,5,0.605698208004469,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,5,0.6137468750021071,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,5,0.6127551250028773,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,5,0.6350840000013704,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,5,0.14886841600673506,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,5,0.15278037499956554,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,5,0.1466272920006304,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,5,0.17282624999643303,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,5,0.6230342499984545,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,5,0.6778297500059125,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,5,0.616431417001877,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,5,0.6195084589999169,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,5,0.19255537500430364,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,5,0.16420770900003845,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,5,0.16121695900073973,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,5,0.16483729200263042,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,5,0.6083210000069812,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,5,0.6939399580005556,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,5,0.6061848329991335,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,5,0.6383396249948419,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,5,0.1589832089957781,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,5,0.1596217920014169,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,5,0.15850637500261655,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,5,0.1602904590035905,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,6,0.6304825000042911,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,6,0.6057876249979017,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,6,0.6077794579978217,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,6,0.6061413749994244,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,6,0.16973316700023133,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,6,0.17007166700204834,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,6,0.16424070799985202,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,6,0.1712848329989356,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,6,0.6068922499980545,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,6,0.6393884999997681,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,6,0.6106130000043777,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,6,0.6094921660042019,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,6,0.1485289999982342,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,6,0.15229716599424137,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,6,0.14592783399712062,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,6,0.15104308299487457,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,6,0.6510661659995094,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,6,0.6820840410000528,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,6,0.6140107089959201,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,6,0.6150925839974661,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,6,0.16315533400484128,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,6,0.16542958300124155,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,6,0.1599117079967982,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,6,0.19911454200337175,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,6,0.6109479169972474,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,6,0.6652342500019586,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,6,0.6045134160012822,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,6,0.63313216700044,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,6,0.1604203340029926,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,6,0.16554616700159386,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,6,0.15555779200076358,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,6,0.16233683299651602,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,7,0.6078956670025946,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,7,0.6059298749969457,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,7,0.6150582080008462,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,7,0.6318174580010236,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,7,0.16770374999759952,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,7,0.17197070799738867,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,7,0.16721045799931744,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,7,0.1688247499987483,77
